code,DESCRIPCION,STOCK,location_id,Parent_location_id,CATEGORIA,COD.PROV,PRECIO,PROVEEDOR,code_ok,Codigo Categoria,Almacén,,categoria,alamcen,unidades,
6 - 1  5  0,ARTICULACIONES 1/2 - 1/2,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-150,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  1,ARTICULACIONES 1/2 - 3/4,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-151,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  2,JUNTAS RACOR MANGUERA,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-152,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  3,PROGRAMADOR TORO TBC SERIES 6 ESTACIONES,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-153,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  4,RECAMBIO VÁLVULA Y SOLENOIDE TORO DT30,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-154,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  5,MANGUITO REPARACIÓN PVC 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-155,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  6,MANGUITO REPARACIÓN PVC 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-156,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  7,MANGUITO REPARACIÓN PVC 75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-157,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  8,MANGUITO REPARACIÓN PVC 90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-158,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  5  9,MANGUITO REPARACIÓN PVC 125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-159,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  0,RECAMBIOS ELECTROVÁLVULAS,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-160,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  1,"ARTICULACIONES LASCO 1"" ROSCA BSP",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-161,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  2,"ARTICULACIONES LASCO 1"" ROSCA ACME",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-162,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  3,"ARTICULACIONES LASCO 2"" ROSCA ACME",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-163,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  4,"ARTICULACIONES LASCO "" ROSCA BSP",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-164,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  5,"MANGUERA RIEGO 1"" RACORADA 2 UÑAS",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-165,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  6,T POLIETILENO GAS 63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-166,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  7,"T POLIETILENO GAS 63 Ø - 1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-167,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  8,T POLIETILENO GAS 90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-168,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  6  9,REDUCCIÓN GAS 160 - 125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-169,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  0,PR  110 POLIETILENO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-170,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  1,PR  125 POLIETILENO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-171,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  2,CODO POLIETILENO GAS 63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-172,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  3,CODO POLIETILENO GAS 90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-173,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  4,CODO POLIETILENO GAS 110,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-174,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  5,REDUCCIÓN POLIETILENO GAS  90 - 75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-175,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  6,REDUCCIÓN POLIETILENO GAS  110 - 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-176,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  7,REDUCCIÓN POLIETILENO GAS  90 - 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-177,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  8,REDUCCIÓN POLIETILENO GAS  63 - 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-178,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  7  9,REDUCCIÓN POLIETILENO ELECTROSOLAR  90 - 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-179,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  0,REDUCCIÓN POLIETILENO ELECTROSOLAR  63 - 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-180,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  1,REDUCCIÓN POLIETILENO ELECTROSOLAR  75 - 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-181,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  2,ENTRONQUE POLI   63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-182,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  3,TAPÓN ELECTROFUSIÓN   63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-183,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  4,MANGUITO TRANSICIÓN    H  63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-184,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  5,T  POLIETILENO GAS  125 - 90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-185,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  6,T  POLIETILENO GAS  125 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-186,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  7,MANGUITO 90 POLIETILENO EXTENDIDO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-187,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  8,T  POLIETILENO ELECTROFUSIÓN  125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-188,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  8  9,CODO POLIETILENO GAS   90º  200 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-189,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  0,CODO POLIETILENO GAS   45º  200 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-190,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  1,CODO ELECTROFUSIÓN   45º  110 ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-191,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  2,CODO ELECTROFUSIÓN   90º  110 ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-192,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  3,CODO ELECTROFUSIÓN   45º  125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-193,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  4,CODO ELECTROFUSIÓN   90º  125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-194,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  5,T  POLIETILENO ELECTROFUSIÓN  90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-195,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  6,T  POLIETILENO ELECTROFUSIÓN  110,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-196,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  7,CODO  45º  ELECTROFUSIÓN  75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-197,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  8,CODO  45º  ELECTROFUSIÓN  90 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-198,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  9  9,CODO  90º  ELECTROFUSIÓN  90 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-199,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  0,MANGUITO ELECTROFUSIÓN 125,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-200,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  1,MANGUITO ELECTROFUSIÓN 110,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-201,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  2,MANGUITO ELECTROFUSIÓN 90,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-202,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  3,MANGUITO ELECTROFUSIÓN 75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-203,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  4,MANGUITO ELECTROFUSIÓN 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-204,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  5,MANGUITO ELECTROFUSIÓN 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-205,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  6,T  ELECTROFUSIÓN  50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-206,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  7,COLLARÍN ELECTROFUSIÓN  63 - 32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-207,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  8,COLLARÍN ELECTROFUSIÓN  75 - 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-208,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  0  9,COLLARÍN ELECTROFUSIÓN  90 - 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-209,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  0,MANGUITO ELECTROFUSIÓN  40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-210,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  1,T  ELECTROFUSIÓN  32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-211,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  2,TAPÓN ELECTROFUSIÓN  63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-212,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  3,ENTRONQUE  63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-213,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  4,ENTRONQUE REDUCIDO  50 - 40 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-214,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  5,T  ELECTROFUSIÓN  63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-215,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  6,T  ELECTROFUSIÓN  75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-216,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  7,T  ELECTROFUSIÓN  90 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-217,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  8,CODO ELECTROFUSIÓN   90º 75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-218,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  1  9,CODO ELECTROFUSIÓN   90º 63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-219,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  0,CODO ELECTROFUSIÓN   90º 50 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-220,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  1,COLLARÍN  90 Ø  ELECTROFUSIÓN,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-221,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  2,PR POLIETILENO  75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-222,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  3,PR POLIETILENO  90 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-223,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  4,MANGUITO ELECTROFUSIÓN  200 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-224,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  5,MANGUITO ELECTROFUSIÓN  75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-225,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  6,MANGUITO ELECTROFUSIÓN  63 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-226,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  7,MANGUITO ELECTROFUSIÓN  50 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-227,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  8,MANGUITO ELECTROFUSIÓN  40 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-228,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  2  9,TAPÓN POLIETILENO GAS  200 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-229,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  3  0,TAPÓN POLIETILENO GAS  125 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-230,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  3  1,TAPÓN POLIETILENO GAS  90 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-231,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 2  3  2,TAPÓN POLIETILENO GAS  75 Ø ,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-232,6,Riego,RIEGO,RIEGO - CLUB,6,,
5 - 0  0  1,80x65x12 ROLLO TÉRMICO,369,PALET - SUELO izdo.,HOT ROOM,CAJAS REGTRAS.,NANOT,,PAQUETES CON 8 ROLLOS c/uno. 10 CAJA,5-001,5,HOT ROOM,HOT ROOM,CAJAS REGTRAS.,PALET-SUELOizdo.,,
5 - 0  0  2,9V ALCALINAS - XTRA POWER,30,ARMARIO,OFICINA,PROG. T-BOX,,,SR. TRAIDOR  /  PROGRAMADORES T-BOX,5-002,5,OFICINA,OFICINA,PROG. T-BOX,ARMARIO,,
5 - 0  0  3,PILAS ALCALINAS - AA,44,ARMARIO,OFICINA,VARIOS,,,PAQUETE DE 20 ENCIMA DE LA TRIPLE A,5-003,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  0  4,PILAS ALCALINAS - AAA,80,ARMARIO,OFICINA,VARIOS,,,"SR. TRAIDOR  /  PARA EL C.C.V.M., S.A.",5-004,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  0  5,PILAS ALCALINAS - CRL14,8,ARMARIO,OFICINA,VARIOS,,,"SR. TRAIDOR  /  PARA EL C.C.V.M., S.A.",5-005,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  0  6,PILAS DE BOTÓN - CR2032,4,ARMARIO,OFICINA,SOLDADURA,,,SR. TRAIDOR / PARA MÁSCARA DEL SOLDADOR,5-006,5,OFICINA,OFICINA,SOLDADURA,ARMARIO,,
5 - 0  0  7,PILAS DE BOTÓN - V13GA LR44,5,ARMARIO,OFICINA,VARIOS,,,SR. TRAIDOR / VARIOS,5-007,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  0  8,CINTA AISLANTE TESA 19 x 20 MTS. - COLOR NEGRA,2,ARMARIO,OFICINA,VARIOS,,,FERRETERÍA  /  VARIOS,5-008,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  0  9,CINTA AISLANTE TESA 19 x 20 MTS. - COLOR BLANCA,13,ARMARIO,OFICINA,VARIOS,,,FERRETERÍA  /  VARIOS,5-009,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  1  0,CINTA AMERICANA - COLOR GRIS,6,ARMARIO,OFICINA,VARIOS,,,FERRETERÍA  /  VARIOS,5-010,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  1  1,CINTA AMERICANA - COLOR NEGRA,9,ARMARIO,OFICINA,VARIOS,,,FERRETERÍA  /  VARIOS,5-011,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  1  2,CINTA AUTOVULCANIZABLE,0,ARMARIO,OFICINA,VARIOS,,,FERRETERÍA  /  VARIOS,5-012,5,OFICINA,OFICINA,VARIOS,ARMARIO,,
5 - 0  1  3,CREMA SOLAR FACIAL,12,ARMARIO,OFICINA,PARA EL SOL,,,INDICO   /   FACTOR PROT. 50+,5-013,5,OFICINA,OFICINA,PARA EL SOL,ARMARIO,,
5 - 0  1  4,TAPONES OÍDOS,93,ARMARIO,OFICINA,PROT. OÍDOS,,,VESTUARIO LUCENA  /  PROT. OÍDOS,5-014,5,OFICINA,OFICINA,PROT. OÍDOS,ARMARIO,,
5 - 0  1  5,"BRIDAS FIXER 2,5 x 120 - COLOR BLANCAS",3,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-015,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  1  6,"BRIDAS FIXER 3,6 x 200 - COLOR BLANCAS",13,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-016,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  1  7,"BRIDAS FIXER 4,8 x 280 - COLOR BLANCAS",11,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-017,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  1  8,"BRIDAS FIXER 7,6 x 350 - COLOR BLANCAS",11,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-018,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  1  9,"BRIDAS FIXER 2,5 x 120 - COLOR NEGRAS",35,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-019,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  2  0,"BRIDAS FIXER 3,6 x 200 - COLOR NEGRAS",12,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-020,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  2  1,"BRIDAS FIXER 4,8 x 280 - COLOR NEGRAS",15,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-021,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  2  2,"BRIDAS FIXER 7,6 x 350 - COLOR NEGRAS",9,ARMARIO,OFICINA,SUJETA CABLES,,,FERRETERÍA  /  SUJETA CABLES,5-022,5,OFICINA,OFICINA,SUJETA CABLES,ARMARIO,,
5 - 0  2  3,BOTAS FONTA T-42 MARRÓN,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS FONTANERO,5-023,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  4,BOTAS SEGURIDAD T-38,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-024,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  5,BOTAS SEGURIDAD T-39,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-025,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  6,BOTAS SEGURIDAD T-40,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-026,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  7,BOTAS SEGURIDAD T-41,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-027,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  8,BOTAS SEGURIDAD T-42,1,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-028,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  2  9,BOTAS SEGURIDAD T-43,2,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-029,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  3  0,BOTAS SEGURIDAD T-44,2,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-030,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  3  1,BOTAS SEGURIDAD T-45,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-031,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  3  2,BOTAS SEGURIDAD T-46,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-032,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  3  3,BOTAS SEGURIDAD T-47,,5    -       -        -  ,HOT ROOM,BOTAS,,,VESTUARIO LUCENA  /  BOTAS SEGURIDAD,5-033,5,HOT ROOM,HOT ROOM,BOTAS,5,,
5 - 0  3  4,ZAPATILLAS T-38,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-034,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  3  5,ZAPATILLAS T-39,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-035,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  3  6,ZAPATILLAS T-40,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-036,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  3  7,ZAPATILLAS T-41,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-037,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  3  8,ZAPATILLAS T-42,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-038,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  3  9,ZAPATILLAS T-43,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-039,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  4  0,ZAPATILLAS T-44,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-040,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  4  1,ZAPATILLAS T-45,,5    -       -        -  ,HOT ROOM,ZAPATILLAS,,,VESTUARIO LUCENA  /  ZAPATILLAS TENIS,5-041,5,HOT ROOM,HOT ROOM,ZAPATILLAS,5,,
5 - 0  4  2,ZAPATOS T-42,,5    -       -        -  ,HOT ROOM,ZAPATOS,,,VESTUARIO LUCENA  /  ZAPATOS ENCARGADOS,5-042,5,HOT ROOM,HOT ROOM,ZAPATOS,5,,
5 - 0  4  3,ZAPATOS T-43,,5    -       -        -  ,HOT ROOM,ZAPATOS,,,VESTUARIO LUCENA  /  ZAPATOS ENCARGADOS,5-043,5,HOT ROOM,HOT ROOM,ZAPATOS,5,,
5 - 0  4  4,ZAPATOS T-44,,5    -       -        -  ,HOT ROOM,ZAPATOS,,,VESTUARIO LUCENA  /  ZAPATOS ENCARGADOS,5-044,5,HOT ROOM,HOT ROOM,ZAPATOS,5,,
5 - 0  4  5,ZAPATOS T-41,,5    -       -        -  ,HOT ROOM,ZAPATOS,,,VESTUARIO LUCENA  /  ZAPATOS ENCARGADOS,5-045,5,HOT ROOM,HOT ROOM,ZAPATOS,5,,
5 - 0  4  6,CINTA SEÑALIZACIÓN OBRA,,5    -       -        -  ,HOT ROOM,SEÑALIZACIÓN,,,ACOTAR Y DELIMITAR ZONA,5-046,5,HOT ROOM,HOT ROOM,SEÑALIZACIÓN,5,,
5 - 0  4  7,GAFAS LENTE CLARAS ISSA WORK&SPORT,11,ARMARIO,HOT ROOM,SAFETY eyewear,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-047,5,HOT ROOM,HOT ROOM,SAFETY eyewear,ARMARIO,,
5 - 0  4  8,GAFAS LENTE AMARILLAS ISSA WORK&SPORT,14,ARMARIO,HOT ROOM,SAFETY eyewear,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-048,5,HOT ROOM,HOT ROOM,SAFETY eyewear,ARMARIO,,
5 - 0  4  9,SOPORTE MUSCULAR abdominal/dorsal,2,5    -       -        -  ,HOT ROOM,VARIOS,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-049,5,HOT ROOM,HOT ROOM,VARIOS,5,,
5 - 0  5  0,CASCOS PROTECCIÓN SONORA PELTOR OPTIME III   -   CANT. 4,6,ARMARIO,OFICINA,PROT. OÍDOS,,,EQUIPO DE PROTECCIÓN INDIVIDUAL,5-050,5,OFICINA,OFICINA,PROT. OÍDOS,ARMARIO,,
